"720861","ZARAGOZA","SUPERIOR","SAN310","SAN","SI","TRABAJA","NO","OTRO","NO","32","10/19/1987 00:00:00"
"720862","ZARAGOZA","SUPERIOR","SAN310","SAN","SI","TRABAJA","NO","OTRO","NO","27","07/05/1992 00:00:00"
"720882","ZARAGOZA","SUPERIOR","SAN310","SAN","SI","TRABAJA","SI","OTRO","NO","26","05/13/1993 00:00:00"
"720883","ZARAGOZA","SUPERIOR","SAN310","SAN","SI","TRABAJA","SI","FIJO","NO","24","06/07/1995 00:00:00"
"720884","ZARAGOZA","SUPERIOR","SAN310","SAN","SI","EN DESEMPLEO","NSNC","NSNC","NSNC","23","01/03/1996 00:00:00"
"720886","ZARAGOZA","SUPERIOR","SAN310","SAN","SI","TRABAJA","NO","OTRO","NO","36","06/29/1983 00:00:00"
"720887","ZARAGOZA","SUPERIOR","SAN310","SAN","SI","ESTUDIA","NSNC","NSNC","NSNC","22","06/12/1997 00:00:00"
"720888","ZARAGOZA","SUPERIOR","SAN310","SAN","SI","TRABAJA","SI","OTRO","NO","23","06/16/1996 00:00:00"
"720901","TERUEL","BASICA","FPB110","FPB","SI","TRABAJA","NO","NSNC","NO","20","02/21/1999 00:00:00"
"720902","ZARAGOZA","SUPERIOR","AFD301","AFD","SI","TRABAJA","NO","OTRO","NO","27","06/25/1992 00:00:00"
"720903","ZARAGOZA","SUPERIOR","AFD301","AFD","SI","ESTUDIA","NSNC","NSNC","NSNC","22","12/26/1997 00:00:00"
"720904","ZARAGOZA","SUPERIOR","AFD301","AFD","SI","TRABAJA","SI","OTRO","SI","21","05/04/1998 00:00:00"
"720905","ZARAGOZA","SUPERIOR","AFD301","AFD","SI","ESTUDIA","NSNC","NSNC","NSNC","22","10/09/1997 00:00:00"
"720921","TERUEL","BASICA","FPB110","FPB","SI","ESTUDIA","NSNC","NSNC","NSNC","18","01/18/2001 00:00:00"
"720923","ZARAGOZA","SUPERIOR","AFD301","AFD","SI","TRABAJA","SI","NSNC","NO","22","09/20/1997 00:00:00"
"720924","ZARAGOZA","SUPERIOR","AFD301","AFD","SI","TRABAJA","SI","OTRO","NO","22","02/03/1997 00:00:00"
"720926","ZARAGOZA","SUPERIOR","AFD301","AFD","SI","TRABAJA","SI","OTRO","NO","22","05/15/1997 00:00:00"
"720927","ZARAGOZA","SUPERIOR","AFD301","AFD","SI","TRABAJA","SI","OTRO","SI","22","03/06/1997 00:00:00"
"720982","TERUEL","BASICA","FPB110","FPB","SI","TRABAJA","SI","OTRO","SI","20","12/26/1999 00:00:00"
"720984","TERUEL","BASICA","FPB110","FPB","SI","ESTUDIA","NSNC","NSNC","NSNC","19","12/01/2000 00:00:00"
"721004","ZARAGOZA","MEDIO","AGA205","AGA","SI","ESTUDIA","NSNC","NSNC","NSNC","40","12/02/1979 00:00:00"
"721162","HUESCA","SUPERIOR","SSC301","SSC","SI","TRABAJA","NO","OTRO","NO","22","05/27/1997 00:00:00"
"721184","HUESCA","MEDIO","IMP203","IMP","SI","EN DESEMPLEO","NSNC","NSNC","NSNC","23","11/11/1996 00:00:00"
"721185","HUESCA","MEDIO","IMP203","IMP","NO","EN DESEMPLEO","NSNC","NSNC","NSNC","20","11/23/1999 00:00:00"
"721243","ZARAGOZA","MEDIO","ADG201","ADG","SI","TRABAJA","SI","OTRO","NO","21","03/21/1998 00:00:00"
"721261","ZARAGOZA","MEDIO","ADG201","ADG","SI","ESTUDIA","NSNC","NSNC","NSNC","24","11/19/1995 00:00:00"
"721262","ZARAGOZA","MEDIO","ADG201","ADG","SI","ESTUDIA","NSNC","NSNC","NSNC","23","02/04/1996 00:00:00"
"721321","ZARAGOZA","BASICA","FPB102","FPB","SI","ESTUDIA","NSNC","NSNC","NSNC","20","09/16/1999 00:00:00"
"721322","ZARAGOZA","BASICA","FPB102","FPB","SI","ESTUDIA","NSNC","NSNC","NSNC","19","01/18/2000 00:00:00"
"721341","ZARAGOZA","BASICA","FPB102","FPB","SI","ESTUDIA","NSNC","NSNC","NSNC","20","10/29/1999 00:00:00"
"721342","ZARAGOZA","BASICA","FPB102","FPB","SI","ESTUDIA","NSNC","NSNC","NSNC","19","07/02/2000 00:00:00"
"721435","ZARAGOZA","MEDIO","FFS211","FFS","SI","EN DESEMPLEO","NSNC","NSNC","NSNC","18","11/12/2001 00:00:00"
"721439","ZARAGOZA","MEDIO","FFS211","FFS","SI","EN DESEMPLEO","NSNC","NSNC","NSNC","19","08/22/2000 00:00:00"
"721461","ZARAGOZA","MEDIO","ADG201","ADG","SI","ESTUDIA","NSNC","NSNC","NSNC","28","06/19/1991 00:00:00"
"721462","ZARAGOZA","MEDIO","ADG201","ADG","SI","EN DESEMPLEO","NSNC","NSNC","NSNC","27","03/30/1992 00:00:00"
"721481","HUESCA","SUPERIOR","SSC302","SSC","SI","TRABAJA","SI","OTRO","SI","25","10/02/1994 00:00:00"
"721482","HUESCA","SUPERIOR","SSC302","SSC","SI","ESTUDIA","NSNC","NSNC","NSNC","22","03/30/1997 00:00:00"
"721483","HUESCA","SUPERIOR","SSC302","SSC","SI","ESTUDIA","NSNC","NSNC","NSNC","23","10/01/1996 00:00:00"
"721501","HUESCA","SUPERIOR","SSC302","SSC","SI","ESTUDIA","NSNC","NSNC","NSNC","22","08/01/1997 00:00:00"
"721561","HUESCA","MEDIO","QUI204","QUI","SI","TRABAJA","SI","OTRO","SI","31","03/22/1988 00:00:00"
"721581","HUESCA","MEDIO","QUI204","QUI","SI","ESTUDIA","NSNC","NSNC","NSNC","22","12/21/1997 00:00:00"
"721606","TERUEL","MEDIO","ADG201","ADG","SI","ESTUDIA","NSNC","NSNC","NSNC","20","07/25/1999 00:00:00"
"721607","TERUEL","MEDIO","ADG201","ADG","SI","ESTUDIA","NSNC","NSNC","NSNC","19","04/25/2000 00:00:00"
"721608","TERUEL","MEDIO","ADG201","ADG","SI","EN DESEMPLEO","NSNC","NSNC","NSNC","26","09/05/1993 00:00:00"
"721609","TERUEL","MEDIO","ADG201","ADG","SI","ESTUDIA","NSNC","NSNC","NSNC","19","08/28/2000 00:00:00"
"721610","TERUEL","MEDIO","ADG201","ADG","SI","ESTUDIA","NSNC","NSNC","NSNC","21","11/04/1998 00:00:00"
"721611","TERUEL","MEDIO","ELE202","ELE","SI","ESTUDIA","NSNC","NSNC","NSNC","19","02/24/2000 00:00:00"
"721612","TERUEL","MEDIO","ELE202","ELE","SI","ESTUDIA","NSNC","NSNC","NSNC","40","07/08/1979 00:00:00"
"721613","TERUEL","MEDIO","ELE202","ELE","SI","ESTUDIA","NSNC","NSNC","NSNC","24","12/24/1995 00:00:00"
"721614","TERUEL","MEDIO","ELE202","ELE","SI","ESTUDIA","NSNC","NSNC","NSNC","20","06/04/1999 00:00:00"
"721621","TERUEL","MEDIO","ADG201","ADG","SI","ESTUDIA","NSNC","NSNC","NSNC","21","01/19/1998 00:00:00"
"721641","TERUEL","MEDIO","ELE202","ELE","SI","ESTUDIA","NSNC","NSNC","NSNC","19","06/11/2000 00:00:00"
"721661","ZARAGOZA","SUPERIOR","IMS304","IMS","SI","EN DESEMPLEO","NSNC","NSNC","NSNC","22","03/24/1997 00:00:00"
"721662","ZARAGOZA","SUPERIOR","IMS304","IMS","SI","EN DESEMPLEO","NSNC","NSNC","NSNC","21","03/12/1998 00:00:00"
"721663","ZARAGOZA","SUPERIOR","IMS304","IMS","SI","EN DESEMPLEO","NSNC","NSNC","NSNC","26","10/05/1993 00:00:00"
"721669","ZARAGOZA","SUPERIOR","IMA302","IMA","SI","ESTUDIA","NSNC","NSNC","NSNC","21","06/05/1998 00:00:00"
"721670","ZARAGOZA","SUPERIOR","IMA302","IMA","SI","ESTUDIA","NSNC","NSNC","NSNC","25","10/06/1994 00:00:00"
"721671","ZARAGOZA","SUPERIOR","IMS304","IMS","SI","TRABAJA","SI","OTRO","NO","22","08/19/1997 00:00:00"
"721672","ZARAGOZA","SUPERIOR","IMS304","IMS","SI","TRABAJA","SI","OTRO","SI","23","11/11/1996 00:00:00"
"721681","ZARAGOZA","SUPERIOR","IMS304","IMS","SI","EN DESEMPLEO","NSNC","NSNC","NSNC","23","11/16/1996 00:00:00"
"721683","ZARAGOZA","SUPERIOR","IMS304","IMS","SI","EN DESEMPLEO","NSNC","NSNC","NSNC","21","04/02/1998 00:00:00"
"721702","ZARAGOZA","SUPERIOR","SAN309","SAN","SI","ESTUDIA","NSNC","NSNC","NSNC","21","01/28/1998 00:00:00"
"721703","ZARAGOZA","SUPERIOR","SAN309","SAN","SI","ESTUDIA","NSNC","NSNC","NSNC","22","07/08/1997 00:00:00"
"721721","ZARAGOZA","SUPERIOR","SAN309","SAN","SI","ESTUDIA","NSNC","NSNC","NSNC","44","11/01/1975 00:00:00"
"721722","ZARAGOZA","SUPERIOR","SAN309","SAN","SI","TRABAJA","NO","OTRO","NO","31","10/23/1988 00:00:00"
"721743","ZARAGOZA","SUPERIOR","IMS303","IMS","SI","TRABAJA","SI","OTRO","NO","25","10/23/1994 00:00:00"
"721761","ZARAGOZA","MEDIO","SAN202","SAN","SI","TRABAJA","SI","OTRO","NSNC","45","01/02/1974 00:00:00"
"721763","ZARAGOZA","SUPERIOR","IMS303","IMS","SI","EN DESEMPLEO","NSNC","NSNC","NSNC","21","05/09/1998 00:00:00"
"721764","ZARAGOZA","SUPERIOR","IMS303","IMS","SI","EN DESEMPLEO","NSNC","NSNC","NSNC","21","12/13/1998 00:00:00"
"721768","ZARAGOZA","SUPERIOR","IMS303","IMS","SI","EN DESEMPLEO","NSNC","NSNC","NSNC","21","03/29/1998 00:00:00"
"721771","ZARAGOZA","SUPERIOR","IMS303","IMS","SI","EN DESEMPLEO","NSNC","NSNC","NSNC","22","03/05/1997 00:00:00"
"721782","ZARAGOZA","SUPERIOR","IMS303","IMS","SI","EN DESEMPLEO","NSNC","NSNC","NSNC","21","01/21/1998 00:00:00"
"721788","ZARAGOZA","SUPERIOR","IMS303","IMS","SI","TRABAJA","SI","FIJO","SI","22","03/19/1997 00:00:00"
"721789","ZARAGOZA","SUPERIOR","IMS303","IMS","SI","TRABAJA","SI","FIJO","SI","21","12/11/1998 00:00:00"
"721801","HUESCA","SUPERIOR","AFD301","AFD","SI","TRABAJA","NO","NSNC","NSNC","22","03/25/1997 00:00:00"
"721804","HUESCA","SUPERIOR","AFD301","AFD","SI","ESTUDIA","NSNC","NSNC","NSNC","23","11/05/1996 00:00:00"
"721806","HUESCA","SUPERIOR","AFD301","AFD","SI","TRABAJA","SI","FIJO","SI","21","07/16/1998 00:00:00"
"721810","HUESCA","SUPERIOR","AFD301","AFD","SI","ESTUDIA","NSNC","NSNC","NSNC","22","04/05/1997 00:00:00"
"721812","HUESCA","SUPERIOR","AFD301","AFD","SI","TRABAJA","SI","FIJO","NO","24","09/10/1995 00:00:00"
"721816","HUESCA","SUPERIOR","AFD301","AFD","SI","TRABAJA","SI","OTRO","SI","21","10/07/1998 00:00:00"
"721817","HUESCA","SUPERIOR","AFD301","AFD","SI","ESTUDIA","NSNC","NSNC","NSNC","22","10/29/1997 00:00:00"
"721818","TERUEL","SUPERIOR","AFD301","AFD","SI","ESTUDIA","NSNC","NSNC","NSNC","22","10/05/1997 00:00:00"
"721820","TERUEL","SUPERIOR","AFD301","AFD","SI","ESTUDIA","NSNC","NSNC","NSNC","23","03/06/1996 00:00:00"
"721821","HUESCA","SUPERIOR","AFD301","AFD","SI","TRABAJA","SI","OTRO","NO","25","08/30/1994 00:00:00"
"721822","HUESCA","SUPERIOR","AFD301","AFD","SI","TRABAJA","SI","OTRO","SI","23","02/16/1996 00:00:00"
"721823","HUESCA","SUPERIOR","AFD301","AFD","SI","TRABAJA","SI","FIJO","SI","21","03/23/1998 00:00:00"
"721825","TERUEL","SUPERIOR","AFD301","AFD","SI","ESTUDIA","NSNC","NSNC","NSNC","22","05/06/1997 00:00:00"
"721828","TERUEL","SUPERIOR","AFD301","AFD","SI","ESTUDIA","NSNC","NSNC","NSNC","22","05/24/1997 00:00:00"
"721832","TERUEL","SUPERIOR","AFD301","AFD","SI","ESTUDIA","NSNC","NSNC","NSNC","22","01/14/1997 00:00:00"
"721833","TERUEL","SUPERIOR","AFD301","AFD","SI","ESTUDIA","NSNC","NSNC","NSNC","22","04/11/1997 00:00:00"
"721836","HUESCA","SUPERIOR","QUI301","QUI","SI","TRABAJA","SI","OTRO","SI","23","03/05/1996 00:00:00"
"721838","HUESCA","SUPERIOR","IMA301","IMA","SI","TRABAJA","SI","OTRO","SI","24","07/12/1995 00:00:00"
"721841","HUESCA","SUPERIOR","QUI301","QUI","SI","TRABAJA","SI","OTRO","NO","33","04/25/1986 00:00:00"
"721844","HUESCA","SUPERIOR","ENA301","ENA","SI","ESTUDIA","NSNC","NSNC","NSNC","26","09/20/1993 00:00:00"
"721903","TERUEL","MEDIO","FFS211","FFS","SI","TRABAJA","NO","NSNC","NO","27","01/09/1992 00:00:00"
"721921","TERUEL","MEDIO","FFS211","FFS","SI","TRABAJA","NO","NSNC","NO","21","08/28/1998 00:00:00"
"721925","ZARAGOZA","MEDIO","SAN203","SAN","SI","TRABAJA","SI","FIJO","NO","42","11/07/1977 00:00:00"
"721926","ZARAGOZA","MEDIO","SAN203","SAN","SI","TRABAJA","SI","FIJO","NO","29","05/11/1990 00:00:00"
"721927","ZARAGOZA","MEDIO","SAN203","SAN","SI","TRABAJA","SI","OTRO","NO","28","11/11/1991 00:00:00"
"721928","ZARAGOZA","MEDIO","SAN203","SAN","SI","TRABAJA","SI","FIJO","NO","39","09/19/1980 00:00:00"
"721929","ZARAGOZA","MEDIO","SAN203","SAN","SI","TRABAJA","SI","FIJO","NO","29","06/12/1990 00:00:00"
"721930","ZARAGOZA","MEDIO","SAN203","SAN","SI","TRABAJA","SI","OTRO","SI","32","10/10/1987 00:00:00"
"721931","ZARAGOZA","MEDIO","SAN203","SAN","SI","TRABAJA","SI","OTRO","SI","26","12/06/1993 00:00:00"
"721961","ZARAGOZA","MEDIO","SAN203","SAN","SI","TRABAJA","SI","OTRO","NO","28","05/03/1991 00:00:00"
"721963","ZARAGOZA","MEDIO","SAN203","SAN","SI","TRABAJA","SI","OTRO","NO","56","05/14/1963 00:00:00"
"721964","ZARAGOZA","MEDIO","ADG201","ADG","SI","TRABAJA","NO","OTRO","NO","22","03/09/1997 00:00:00"
"722003","ZARAGOZA","SUPERIOR","SSC302","SSC","SI","TRABAJA","SI","OTRO","NO","33","08/11/1986 00:00:00"
"722017","ZARAGOZA","BASICA","FPB126","FPB","SI","TRABAJA","NO","OTRO","NO","18","05/24/2001 00:00:00"
"722018","ZARAGOZA","BASICA","FPB126","FPB","SI","ESTUDIA","NSNC","NSNC","NSNC","18","05/09/2001 00:00:00"
"722019","ZARAGOZA","BASICA","FPB126","FPB","SI","EN DESEMPLEO","NSNC","NSNC","NSNC","19","03/02/2000 00:00:00"
"722021","ZARAGOZA","SUPERIOR","IMA302","IMA","SI","TRABAJA","SI","FIJO","SI","23","03/11/1996 00:00:00"
"722043","ZARAGOZA","BASICA","FPB126","FPB","SI","ESTUDIA","NSNC","NSNC","NSNC","19","08/20/2000 00:00:00"
"722162","ZARAGOZA","MEDIO","FME203","FME","SI","TRABAJA","SI","OTRO","SI","25","08/29/1994 00:00:00"
"722181","ZARAGOZA","MEDIO","FME203","FME","SI","TRABAJA","SI","FIJO","SI","22","01/13/1997 00:00:00"
"722182","ZARAGOZA","MEDIO","FME203","FME","SI","TRABAJA","SI","FIJO","SI","21","10/21/1998 00:00:00"
"722183","ZARAGOZA","MEDIO","FME203","FME","SI","ESTUDIA","NSNC","NSNC","NSNC","19","02/13/2000 00:00:00"
"722184","ZARAGOZA","MEDIO","FME203","FME","SI","TRABAJA","SI","OTRO","NO","30","03/25/1989 00:00:00"
"722202","ZARAGOZA","SUPERIOR","SSC302","SSC","SI","EN DESEMPLEO","NSNC","NSNC","NSNC","23","05/17/1996 00:00:00"
"722221","ZARAGOZA","SUPERIOR","SSC302","SSC","SI","TRABAJA","NO","OTRO","NO","30","09/03/1989 00:00:00"
"722222","ZARAGOZA","SUPERIOR","SSC302","SSC","SI","TRABAJA","NO","OTRO","NO","31","12/29/1988 00:00:00"
"722241","ZARAGOZA","SUPERIOR","SSC302","SSC","SI","TRABAJA","NO","OTRO","NO","23","06/27/1996 00:00:00"
"722243","ZARAGOZA","SUPERIOR","SSC302","SSC","SI","TRABAJA","SI","OTRO","NSNC","22","06/05/1997 00:00:00"
"722244","ZARAGOZA","SUPERIOR","SSC302","SSC","SI","TRABAJA","SI","OTRO","SI","22","04/11/1997 00:00:00"
"722245","ZARAGOZA","SUPERIOR","SSC302","SSC","SI","TRABAJA","NO","NSNC","NSNC","22","06/18/1997 00:00:00"
"722261","ZARAGOZA","SUPERIOR","SSC302","SSC","SI","ESTUDIA","NSNC","NSNC","NSNC","28","03/26/1991 00:00:00"
"722262","ZARAGOZA","SUPERIOR","SSC302","SSC","SI","ESTUDIA","NSNC","NSNC","NSNC","23","08/28/1996 00:00:00"
"722263","ZARAGOZA","SUPERIOR","SSC302","SSC","NO","TRABAJA","SI","OTRO","SI","28","06/15/1991 00:00:00"
"722264","ZARAGOZA","SUPERIOR","SSC302","SSC","SI","TRABAJA","NO","NSNC","NO","41","02/10/1978 00:00:00"
"722266","ZARAGOZA","SUPERIOR","SSC302","SSC","NO","TRABAJA","NO","OTRO","NO","24","07/31/1995 00:00:00"
"722283","ZARAGOZA","SUPERIOR","SSC305","SSC","SI","ESTUDIA","NSNC","NSNC","NSNC","23","09/08/1996 00:00:00"
"722284","ZARAGOZA","SUPERIOR","SSC305","SSC","SI","TRABAJA","NO","OTRO","NO","25","02/25/1994 00:00:00"
"722285","ZARAGOZA","SUPERIOR","SSC305","SSC","SI","TRABAJA","NO","FIJO","NO","48","10/21/1971 00:00:00"
"722286","ZARAGOZA","SUPERIOR","SSC305","SSC","SI","ESTUDIA","NSNC","NSNC","NSNC","26","10/11/1993 00:00:00"
"722302","ZARAGOZA","SUPERIOR","SSC305","SSC","SI","ESTUDIA","NSNC","NSNC","NSNC","22","05/01/1997 00:00:00"
"722321","ZARAGOZA","SUPERIOR","SSC305","SSC","SI","ESTUDIA","NSNC","NSNC","NSNC","24","09/20/1995 00:00:00"
"722322","ZARAGOZA","SUPERIOR","SSC305","SSC","SI","TRABAJA","SI","OTRO","SI","27","02/01/1992 00:00:00"
"722323","ZARAGOZA","SUPERIOR","SSC305","SSC","SI","ESTUDIA","NSNC","NSNC","NSNC","22","10/09/1997 00:00:00"
"722324","ZARAGOZA","SUPERIOR","SSC305","SSC","SI","ESTUDIA","NSNC","NSNC","NSNC","22","07/09/1997 00:00:00"
"722325","ZARAGOZA","SUPERIOR","SSC305","SSC","SI","ESTUDIA","NSNC","NSNC","NSNC","21","02/10/1998 00:00:00"
"722326","ZARAGOZA","SUPERIOR","SSC305","SSC","SI","EN DESEMPLEO","NSNC","NSNC","NSNC","21","03/24/1998 00:00:00"
"722341","ZARAGOZA","SUPERIOR","SSC305","SSC","SI","ESTUDIA","NSNC","NSNC","NSNC","25","12/15/1994 00:00:00"
"722342","ZARAGOZA","SUPERIOR","SSC305","SSC","SI","EN DESEMPLEO","NSNC","NSNC","NSNC","39","09/16/1980 00:00:00"
"722381","ZARAGOZA","MEDIO","IEX201","IEX","SI","TRABAJA","SI","OTRO","SI","21","12/22/1998 00:00:00"
"722383","ZARAGOZA","MEDIO","IEX201","IEX","SI","TRABAJA","SI","OTRO","NO","20","05/06/1999 00:00:00"
"722385","ZARAGOZA","MEDIO","IEX201","IEX","SI","TRABAJA","SI","OTRO","SI","20","08/14/1999 00:00:00"
"722389","ZARAGOZA","SUPERIOR","SAN306","SAN","SI","ESTUDIA","NSNC","NSNC","NSNC","28","06/12/1991 00:00:00"
"722390","ZARAGOZA","SUPERIOR","SAN306","SAN","SI","TRABAJA","NO","NSNC","NSNC","32","03/26/1987 00:00:00"
"722393","ZARAGOZA","SUPERIOR","SAN306","SAN","SI","TRABAJA","NO","NSNC","NSNC","24","04/12/1995 00:00:00"
"722394","ZARAGOZA","SUPERIOR","SAN306","SAN","SI","ESTUDIA","NSNC","NSNC","NSNC","25","07/01/1994 00:00:00"
"722400","ZARAGOZA","SUPERIOR","SAN306","SAN","SI","ESTUDIA","NSNC","NSNC","NSNC","22","07/30/1997 00:00:00"
"722401","ZARAGOZA","MEDIO","IEX201","IEX","SI","EN DESEMPLEO","NSNC","NSNC","NSNC","22","07/24/1997 00:00:00"
"722463","ZARAGOZA","SUPERIOR","SAN306","SAN","SI","TRABAJA","NO","NSNC","NSNC","56","08/09/1963 00:00:00"
"722481","ZARAGOZA","SUPERIOR","SAN306","SAN","SI","TRABAJA","SI","OTRO","SI","25","08/14/1994 00:00:00"
"722482","ZARAGOZA","SUPERIOR","SAN306","SAN","SI","ESTUDIA","NSNC","NSNC","NSNC","22","08/25/1997 00:00:00"
"722483","ZARAGOZA","SUPERIOR","SAN306","SAN","SI","ESTUDIA","NSNC","NSNC","NSNC","24","01/08/1995 00:00:00"
"722484","ZARAGOZA","MEDIO","TMV202","TMV","SI","TRABAJA","SI","OTRO","NO","22","09/10/1997 00:00:00"
"722501","ZARAGOZA","MEDIO","TMV202","TMV","SI","TRABAJA","SI","OTRO","SI","34","04/04/1985 00:00:00"
"722502","ZARAGOZA","MEDIO","TMV202","TMV","SI","TRABAJA","NO","FIJO","NO","20","06/24/1999 00:00:00"
"722503","ZARAGOZA","MEDIO","TMV202","TMV","SI","TRABAJA","SI","OTRO","NO","21","09/21/1998 00:00:00"
"722504","ZARAGOZA","MEDIO","TMV202","TMV","SI","TRABAJA","SI","OTRO","NO","20","04/16/1999 00:00:00"
"722505","ZARAGOZA","MEDIO","TMV202","TMV","SI","ESTUDIA","NSNC","NSNC","NSNC","20","07/27/1999 00:00:00"
"722506","ZARAGOZA","MEDIO","TMV202","TMV","SI","TRABAJA","SI","OTRO","NO","24","11/24/1995 00:00:00"
"722507","ZARAGOZA","MEDIO","TMV202","TMV","SI","TRABAJA","NO","OTRO","NO","24","01/09/1995 00:00:00"
"722508","ZARAGOZA","MEDIO","FME203","FME","SI","TRABAJA","SI","OTRO","SI","21","07/05/1998 00:00:00"
"722521","ZARAGOZA","MEDIO","TMV202","TMV","SI","EN DESEMPLEO","NSNC","NSNC","NSNC","20","04/17/1999 00:00:00"
"722522","ZARAGOZA","MEDIO","TMV202","TMV","SI","TRABAJA","SI","OTRO","NO","21","05/31/1998 00:00:00"
"722523","ZARAGOZA","MEDIO","TMV202","TMV","SI","ESTUDIA","NSNC","NSNC","NSNC","20","03/22/1999 00:00:00"
"722524","ZARAGOZA","MEDIO","TMV202","TMV","SI","ESTUDIA","NSNC","NSNC","NSNC","23","05/07/1996 00:00:00"
"722526","ZARAGOZA","MEDIO","TMV202","TMV","SI","TRABAJA","SI","OTRO","NSNC","20","03/26/1999 00:00:00"
"722541","ZARAGOZA","MEDIO","FME203","FME","SI","ESTUDIA","NSNC","NSNC","NSNC","20","01/10/1999 00:00:00"
"722583","ZARAGOZA","BASICA","FPB104","FPB","SI","ESTUDIA","NSNC","NSNC","NSNC","18","10/24/2001 00:00:00"
"722584","ZARAGOZA","BASICA","FPB104","FPB","SI","ESTUDIA","NSNC","NSNC","NSNC","19","09/23/2000 00:00:00"
"722587","ZARAGOZA","BASICA","FPB104","FPB","SI","ESTUDIA","NSNC","NSNC","NSNC","19","08/28/2000 00:00:00"
"722588","ZARAGOZA","BASICA","FPB101","FPB","SI","ESTUDIA","NSNC","NSNC","NSNC","19","11/02/2000 00:00:00"
"722591","ZARAGOZA","BASICA","FPB104","FPB","SI","ESTUDIA","NSNC","NSNC","NSNC","18","01/28/2001 00:00:00"
"722592","ZARAGOZA","BASICA","FPB104","FPB","SI","ESTUDIA","NSNC","NSNC","NSNC","19","10/01/2000 00:00:00"
"722595","ZARAGOZA","SUPERIOR","ADG301","ADG","SI","EN DESEMPLEO","NSNC","NSNC","NSNC","26","09/14/1993 00:00:00"
"722598","ZARAGOZA","BASICA","FPB101","FPB","SI","ESTUDIA","NSNC","NSNC","NSNC","21","07/12/1998 00:00:00"
"722599","ZARAGOZA","SUPERIOR","ADG301","ADG","SI","TRABAJA","NO","OTRO","NO","21","08/11/1998 00:00:00"
"722601","ZARAGOZA","BASICA","FPB101","FPB","SI","EN DESEMPLEO","NSNC","NSNC","NSNC","19","04/26/2000 00:00:00"
"722603","ZARAGOZA","BASICA","FPB101","FPB","SI","TRABAJA","NO","OTRO","NO","19","10/08/2000 00:00:00"
"722604","ZARAGOZA","BASICA","FPB101","FPB","SI","EN DESEMPLEO","NSNC","NSNC","NSNC","19","05/19/2000 00:00:00"
"722605","ZARAGOZA","BASICA","FPB101","FPB","SI","ESTUDIA","NSNC","NSNC","NSNC","19","12/11/2000 00:00:00"
"722606","ZARAGOZA","BASICA","FPB101","FPB","SI","ESTUDIA","NSNC","NSNC","NSNC","20","12/30/1999 00:00:00"
"722607","ZARAGOZA","MEDIO","ADG201","ADG","SI","ESTUDIA","NSNC","NSNC","NSNC","20","02/12/1999 00:00:00"
"722609","ZARAGOZA","SUPERIOR","ADG301","ADG","SI","TRABAJA","SI","OTRO","NO","21","02/19/1998 00:00:00"
"722610","ZARAGOZA","MEDIO","ADG201","ADG","SI","ESTUDIA","NSNC","NSNC","NSNC","19","03/22/2000 00:00:00"
"722611","ZARAGOZA","MEDIO","ADG201","ADG","SI","ESTUDIA","NSNC","NSNC","NSNC","49","08/11/1970 00:00:00"
"722612","ZARAGOZA","SUPERIOR","ADG301","ADG","SI","ESTUDIA","NSNC","NSNC","NSNC","24","01/16/1995 00:00:00"
"722613","ZARAGOZA","BASICA","FPB104","FPB","SI","EN DESEMPLEO","NSNC","NSNC","NSNC","18","04/01/2001 00:00:00"
"722641","ZARAGOZA","SUPERIOR","ADG301","ADG","SI","ESTUDIA","NSNC","NSNC","NSNC","24","06/18/1995 00:00:00"
"722642","ZARAGOZA","SUPERIOR","ADG301","ADG","SI","TRABAJA","SI","OTRO","NO","23","11/30/1996 00:00:00"
"722643","ZARAGOZA","SUPERIOR","ADG301","ADG","SI","TRABAJA","SI","OTRO","NO","25","12/02/1994 00:00:00"
"722644","ZARAGOZA","SUPERIOR","ADG301","ADG","SI","TRABAJA","SI","FIJO","NO","23","04/11/1996 00:00:00"
"722683","ZARAGOZA","BASICA","FPB101","FPB","SI","ESTUDIA","NSNC","NSNC","NSNC","19","08/15/2000 00:00:00"
"722718","ZARAGOZA","SUPERIOR","IMS305","IMS","SI","EN DESEMPLEO","NSNC","NSNC","NSNC","23","11/29/1996 00:00:00"
"722721","ZARAGOZA","SUPERIOR","ADG301","ADG","SI","TRABAJA","SI","OTRO","NO","23","09/16/1996 00:00:00"
"722742","ZARAGOZA","SUPERIOR","ADG301","ADG","SI","EN DESEMPLEO","NSNC","NSNC","NSNC","23","05/02/1996 00:00:00"
"722743","ZARAGOZA","SUPERIOR","ADG301","ADG","SI","TRABAJA","SI","FIJO","SI","24","08/02/1995 00:00:00"
"722746","ZARAGOZA","SUPERIOR","ADG301","ADG","SI","ESTUDIA","NSNC","NSNC","NSNC","29","09/01/1990 00:00:00"
"722762","ZARAGOZA","SUPERIOR","IMS305","IMS","SI","EN DESEMPLEO","NSNC","NSNC","NSNC","24","01/11/1995 00:00:00"
"722765","ZARAGOZA","SUPERIOR","IMS305","IMS","SI","EN DESEMPLEO","NSNC","NSNC","NSNC","23","10/24/1996 00:00:00"
"722782","ZARAGOZA","SUPERIOR","IMS305","IMS","SI","EN DESEMPLEO","NSNC","NSNC","NSNC","21","09/16/1998 00:00:00"
"722783","ZARAGOZA","SUPERIOR","IMS305","IMS","SI","EN DESEMPLEO","NSNC","NSNC","NSNC","25","12/24/1994 00:00:00"
