"695274","ZARAGOZA","SUPERIOR","IFC301","IFC","SI","TRABAJA","SI","OTRO","SI"
"695346","ZARAGOZA","MEDIO","SAN201","SAN","SI","TRABAJA","SI","OTRO","NO"
"695366","ZARAGOZA","SUPERIOR","MVA302","MVA","SI","TRABAJA","SI","OTRO","NO"
"695418","ZARAGOZA","SUPERIOR","ELE304","ELE","SI","TRABAJA","NO","OTRO","NO"
"695481","ZARAGOZA","SUPERIOR","ADG301","ADG","SI","TRABAJA","SI","OTRO","NO"
"695565","ZARAGOZA","MEDIO","ADG201","ADG","SI","ESTUDIA","NSNC","NSNC","NSNC"
"695591","ZARAGOZA","SUPERIOR","SAN302","SAN","SI","ESTUDIA","NSNC","NSNC","NSNC"
"695658","ZARAGOZA","MEDIO","IFC201","IFC","SI","ESTUDIA","NSNC","NSNC","NSNC"
"695666","ZARAGOZA","SUPERIOR","ADG301","ADG","SI","EN DESEMPLEO","NSNC","NSNC","NSNC"
"695808","ZARAGOZA","MEDIO","SAN201","SAN","SI","TRABAJA","NO","OTRO","NO"
"695846","ZARAGOZA","BASICA","FPB102","FPB","SI","TRABAJA","NO","OTRO","NO"
"697074","HUESCA","MEDIO","SAN201","SAN","SI","EN DESEMPLEO","NSNC","NSNC","NSNC"
"697074","HUESCA","MEDIO","SAN201","SAN","SI","EN DESEMPLEO","NSNC","NSNC","NSNC"
"697196","HUESCA","MEDIO","FME202","FME","SI","TRABAJA","SI","OTRO","SI"
"697378","ZARAGOZA","SUPERIOR","IFC303","IFC","SI","TRABAJA","SI","NSNC","NO"
"697409","TERUEL","MEDIO","TMV202","TMV","SI","ESTUDIA","NSNC","NSNC","NSNC"
"697641","HUESCA","MEDIO","TMV201","TMV","NO","TRABAJA","SI","OTRO","NO"
"697684","HUESCA","MEDIO","ADG201","ADG","SI","ESTUDIA","NSNC","NSNC","NSNC"
"697710","HUESCA","MEDIO","IFC201","IFC","SI","ESTUDIA","NSNC","NSNC","NSNC"
"697995","ZARAGOZA","SUPERIOR","ARG301","ARG","SI","ESTUDIA","NSNC","NSNC","NSNC"
"698040","ZARAGOZA","SUPERIOR","SAN309","SAN","SI","ESTUDIA","NSNC","NSNC","NSNC"
"698040","ZARAGOZA","SUPERIOR","SAN309","SAN","SI","ESTUDIA","NSNC","NSNC","NSNC"
"698126","HUESCA","SUPERIOR","ADG301","ADG","SI","TRABAJA","SI","OTRO","NO"
"698194","ZARAGOZA","MEDIO","ADG201","ADG","SI","EN DESEMPLEO","NSNC","NSNC","NSNC"
"698302","ZARAGOZA","MEDIO","SAN201","SAN","SI","TRABAJA","SI","OTRO","SI"
"698466","ZARAGOZA","SUPERIOR","ADG301","ADG","SI","TRABAJA","SI","FIJO","NO"
"698778","ZARAGOZA","MEDIO","SAN201","SAN","SI","ESTUDIA","NSNC","NSNC","NSNC"
"698837","TERUEL","BASICA","FPB101","FPB","SI","TRABAJA","NO","OTRO","NO"
"699178","ZARAGOZA","MEDIO","SSC201","SSC","SI","TRABAJA","SI","OTRO","SI"
"699222","ZARAGOZA","MEDIO","SSC201","SSC","SI","TRABAJA","SI","OTRO","NO"
"699320","ZARAGOZA","MEDIO","SAN201","SAN","SI","EN DESEMPLEO","NSNC","NSNC","NSNC"
"699358","ZARAGOZA","MEDIO","IFC201","IFC","SI","ESTUDIA","NSNC","NSNC","NSNC"
"699550","ZARAGOZA","SUPERIOR","COM304","COM","SI","TRABAJA","SI","NSNC","NO"
"699577","ZARAGOZA","SUPERIOR","COM304","COM","SI","TRABAJA","NO","OTRO","NO"
"699655","ZARAGOZA","MEDIO","SAN201","SAN","SI","ESTUDIA","NSNC","NSNC","NSNC"
"699684","ZARAGOZA","MEDIO","SAN201","SAN","SI","TRABAJA","SI","OTRO","NO"
"699784","ZARAGOZA","SUPERIOR","IMS301","IMS","SI","TRABAJA","NO","OTRO","NO"
"699813","ZARAGOZA","MEDIO","TMV202","TMV","SI","TRABAJA","SI","OTRO","NO"
"699813","ZARAGOZA","MEDIO","TMV202","TMV","SI","TRABAJA","SI","OTRO","NO"
"699822","ZARAGOZA","MEDIO","ADG201","ADG","SI","ESTUDIA","NSNC","NSNC","NSNC"
"699863","ZARAGOZA","MEDIO","IMP203","IMP","NO","ESTUDIA","NSNC","NSNC","NSNC"
"699863","ZARAGOZA","MEDIO","IMP203","IMP","NO","ESTUDIA","NSNC","NSNC","NSNC"
"699887","TERUEL","MEDIO","ADG201","ADG","SI","ESTUDIA","NSNC","NSNC","NSNC"
"699986","ZARAGOZA","SUPERIOR","IMS301","IMS","SI","EN DESEMPLEO","NSNC","NSNC","NSNC"
"699998","ZARAGOZA","MEDIO","IFC201","IFC","SI","ESTUDIA","NSNC","NSNC","NSNC"
"700018","ZARAGOZA","MEDIO","ADG201","ADG","SI","EN DESEMPLEO","NSNC","NSNC","NSNC"
"700024","ZARAGOZA","SUPERIOR","IMP302","IMP","SI","TRABAJA","NO","OTRO","NO"
"700032","ZARAGOZA","SUPERIOR","ADG301","ADG","SI","TRABAJA","NO","OTRO","NO"
"700065","ZARAGOZA","MEDIO","SSC201","SSC","SI","TRABAJA","NSNC","OTRO","NSNC"
"700075","ZARAGOZA","MEDIO","ADG201","ADG","SI","ESTUDIA","NSNC","NSNC","NSNC"
"700092","ZARAGOZA","MEDIO","QUI201","QUI","SI","ESTUDIA","NSNC","NSNC","NSNC"
"700150","ZARAGOZA","MEDIO","ADG201","ADG","SI","ESTUDIA","NSNC","NSNC","NSNC"
"700165","ZARAGOZA","MEDIO","SAN202","SAN","SI","TRABAJA","SI","OTRO","NO"
"700204","ZARAGOZA","MEDIO","SAN201","SAN","SI","TRABAJA","SI","OTRO","SI"
"700411","ZARAGOZA","MEDIO","ADG201","ADG","SI","TRABAJA","SI","OTRO","NO"
"700421","ZARAGOZA","MEDIO","IFC201","IFC","SI","ESTUDIA","NSNC","NSNC","NSNC"
"700438","ZARAGOZA","MEDIO","IFC201","IFC","SI","TRABAJA","SI","OTRO","SI"
"700526","ZARAGOZA","MEDIO","IMP203","IMP","SI","ESTUDIA","NSNC","NSNC","NSNC"
"700546","ZARAGOZA","MEDIO","SAN201","SAN","SI","TRABAJA","SI","OTRO","NO"
"700588","ZARAGOZA","MEDIO","SAN201","SAN","SI","TRABAJA","SI","OTRO","NO"
"700642","ZARAGOZA","MEDIO","SAN201","SAN","SI","ESTUDIA","NSNC","NSNC","NSNC"
"700700","ZARAGOZA","BASICA","FPB109","FPB","SI","EN DESEMPLEO","NSNC","NSNC","NSNC"
"700707","HUESCA","SUPERIOR","IMS304","IMS","SI","ESTUDIA","NSNC","NSNC","NSNC"
"700763","ZARAGOZA","MEDIO","SAN201","SAN","SI","TRABAJA","SI","OTRO","SI"
"700787","ZARAGOZA","MEDIO","SAN201","SAN","SI","ESTUDIA","NSNC","NSNC","NSNC"
"700805","ZARAGOZA","SUPERIOR","EOC302","EOC","NO","ESTUDIA","NSNC","NSNC","NSNC"
"700946","ZARAGOZA","MEDIO","SAN201","SAN","SI","TRABAJA","NO","OTRO","NO"
"700994","ZARAGOZA","MEDIO","SAN201","SAN","SI","TRABAJA","NO","OTRO","NO"
"701017","ZARAGOZA","SUPERIOR","ADG301","ADG","SI","EN DESEMPLEO","NSNC","NSNC","NSNC"
"701523","ZARAGOZA","SUPERIOR","SAN306","SAN","SI","TRABAJA","NO","NSNC","NSNC"
"701711","ZARAGOZA","MEDIO","ARG202","ARG","SI","ESTUDIA","NSNC","NSNC","NSNC"
"702214","ZARAGOZA","SUPERIOR","IMP302","IMP","SI","TRABAJA","NSNC","OTRO","NO"
"703180","ZARAGOZA","BASICA","FPB104","FPB","SI","EN DESEMPLEO","NSNC","NSNC","NSNC"
"703610","HUESCA","SUPERIOR","IMS304","IMS","NO","TRABAJA","SI","OTRO","NO"
"704048","ZARAGOZA","SUPERIOR","SAN309","SAN","SI","ESTUDIA","NSNC","NSNC","NSNC"
"704048","ZARAGOZA","SUPERIOR","SAN309","SAN","SI","ESTUDIA","NSNC","NSNC","NSNC"
"704071","ZARAGOZA","MEDIO","TMV202","TMV","SI","EN DESEMPLEO","NSNC","NSNC","NSNC"
"704267","ZARAGOZA","MEDIO","IFC201","IFC","SI","EN DESEMPLEO","NSNC","NSNC","NSNC"
"704297","ZARAGOZA","MEDIO","ELE202","ELE","SI","ESTUDIA","NSNC","NSNC","NSNC"
"704566","ZARAGOZA","MEDIO","ADG201","ADG","SI","ESTUDIA","NSNC","NSNC","NSNC"
"704572","ZARAGOZA","BASICA","FPB106","FPB","SI","EN DESEMPLEO","NSNC","NSNC","NSNC"
"704695","ZARAGOZA","MEDIO","IFC201","IFC","SI","ESTUDIA","NSNC","NSNC","NSNC"
"704700","ZARAGOZA","MEDIO","TMV202","TMV","SI","EN DESEMPLEO","NSNC","NSNC","NSNC"
"704707","ZARAGOZA","MEDIO","SAN201","SAN","SI","ESTUDIA","NSNC","NSNC","NSNC"
"704715","ZARAGOZA","BASICA","FPB102","FPB","NO","ESTUDIA","NSNC","NSNC","NSNC"
"704767","ZARAGOZA","MEDIO","TMV202","TMV","SI","TRABAJA","SI","OTRO","NO"
"704781","ZARAGOZA","SUPERIOR","IFC303","IFC","SI","TRABAJA","SI","NSNC","SI"
"704781","ZARAGOZA","SUPERIOR","IFC303","IFC","SI","TRABAJA","SI","NSNC","SI"
"704806","ZARAGOZA","MEDIO","SAN201","SAN","SI","ESTUDIA","NSNC","NSNC","NSNC"
"704812","ZARAGOZA","SUPERIOR","IMS303","IMS","SI","TRABAJA","NO","OTRO","NO"
"704815","ZARAGOZA","MEDIO","COM201","COM","SI","TRABAJA","SI","OTRO","NO"
"704919","ZARAGOZA","MEDIO","SSC201","SSC","NO","TRABAJA","SI","OTRO","NO"
"704919","ZARAGOZA","MEDIO","SSC201","SSC","NO","TRABAJA","SI","OTRO","NO"
"704937","ZARAGOZA","MEDIO","SSC201","SSC","SI","TRABAJA","NO","OTRO","NSNC"
"704965","ZARAGOZA","MEDIO","ELE202","ELE","SI","ESTUDIA","NSNC","NSNC","NSNC"
"705094","ZARAGOZA","MEDIO","ADG201","ADG","SI","ESTUDIA","NSNC","NSNC","NSNC"
"705113","ZARAGOZA","SUPERIOR","SSC302","SSC","SI","ESTUDIA","NSNC","NSNC","NSNC"
"705152","ZARAGOZA","MEDIO","ADG201","ADG","SI","ESTUDIA","NSNC","NSNC","NSNC"
"705178","ZARAGOZA","MEDIO","SAN201","SAN","SI","TRABAJA","SI","OTRO","NO"
"705221","ZARAGOZA","MEDIO","SAN201","SAN","SI","ESTUDIA","NSNC","NSNC","NSNC"
"705232","ZARAGOZA","MEDIO","IFC201","IFC","SI","TRABAJA","SI","OTRO","NO"
"705240","ZARAGOZA","MEDIO","ADG201","ADG","SI","ESTUDIA","NSNC","NSNC","NSNC"
"705264","ZARAGOZA","BASICA","FPB102","FPB","SI","EN DESEMPLEO","NSNC","NSNC","NSNC"
"705275","ZARAGOZA","MEDIO","SAN201","SAN","SI","TRABAJA","SI","OTRO","NO"
"705344","ZARAGOZA","MEDIO","SAN201","SAN","SI","EN DESEMPLEO","NSNC","NSNC","NSNC"
"705456","ZARAGOZA","SUPERIOR","IMA302","IMA","SI","TRABAJA","SI","FIJO","SI"
"705973","ZARAGOZA","SUPERIOR","MVA302","MVA","SI","TRABAJA","SI","OTRO","NO"
"706115","ZARAGOZA","MEDIO","HOT201","HOT","SI","EN DESEMPLEO","NSNC","NSNC","NSNC"
"706129","HUESCA","MEDIO","SAN201","SAN","SI","TRABAJA","SI","OTRO","NO"
"706166","ZARAGOZA","MEDIO","SAN201","SAN","SI","ESTUDIA","NSNC","NSNC","NSNC"
"706184","ZARAGOZA","MEDIO","HOT201","HOT","SI","TRABAJA","SI","FIJO","NO"
"706231","ZARAGOZA","SUPERIOR","IFC302","IFC","SI","TRABAJA","SI","FIJO","NO"
"706433","ZARAGOZA","MEDIO","SAN201","SAN","SI","TRABAJA","NO","OTRO","NO"
"707191","ZARAGOZA","MEDIO","SAN201","SAN","SI","TRABAJA","SI","OTRO","SI"
"707219","ZARAGOZA","SUPERIOR","ADG301","ADG","SI","TRABAJA","SI","OTRO","NO"
"707658","ZARAGOZA","MEDIO","QUI201","QUI","SI","ESTUDIA","NSNC","NSNC","NSNC"
"707988","ZARAGOZA","MEDIO","ADG201","ADG","SI","TRABAJA","NO","FIJO","NO"
"708052","TERUEL","SUPERIOR","SAN306","SAN","SI","TRABAJA","NO","OTRO","NO"
"708180","ZARAGOZA","MEDIO","ADG201","ADG","SI","EN DESEMPLEO","NSNC","NSNC","NSNC"
"708386","ZARAGOZA","MEDIO","TMV201","TMV","SI","TRABAJA","NO","FIJO","NO"
"708422","ZARAGOZA","MEDIO","ADG201","ADG","SI","ESTUDIA","NSNC","NSNC","NSNC"
"708879","ZARAGOZA","MEDIO","ELE202","ELE","SI","ESTUDIA","NSNC","NSNC","NSNC"
"709302","ZARAGOZA","MEDIO","SAN201","SAN","SI","TRABAJA","SI","OTRO","NO"
"709319","ZARAGOZA","MEDIO","ELE202","ELE","SI","TRABAJA","NO","OTRO","NO"
"709343","ZARAGOZA","MEDIO","SAN202","SAN","SI","TRABAJA","SI","FIJO","SI"
"709486","ZARAGOZA","SUPERIOR","IMP302","IMP","SI","TRABAJA","SI","OTRO","SI"
"709660","ZARAGOZA","MEDIO","SAN201","SAN","SI","TRABAJA","SI","OTRO","NO"
"709814","ZARAGOZA","SUPERIOR","COM304","COM","SI","ESTUDIA","NSNC","NSNC","NSNC"
"709858","ZARAGOZA","SUPERIOR","QUI304","QUI","SI","TRABAJA","SI","OTRO","NO"
"709937","ZARAGOZA","MEDIO","HOT201","HOT","SI","TRABAJA","SI","OTRO","NO"
"709952","ZARAGOZA","MEDIO","SAN201","SAN","SI","TRABAJA","SI","OTRO","NO"
"709977","ZARAGOZA","SUPERIOR","COM302","COM","SI","TRABAJA","SI","OTRO","NO"
"710135","ZARAGOZA","SUPERIOR","IFC302","IFC","SI","TRABAJA","SI","FIJO","SI"
"710193","ZARAGOZA","MEDIO","ADG201","ADG","SI","ESTUDIA","NSNC","NSNC","NSNC"
"710209","ZARAGOZA","MEDIO","IMP203","IMP","SI","ESTUDIA","NSNC","NSNC","NSNC"
"710526","ZARAGOZA","MEDIO","ELE202","ELE","SI","EN DESEMPLEO","NSNC","NSNC","NSNC"
"710560","ZARAGOZA","MEDIO","TMV201","TMV","SI","TRABAJA","NO","OTRO","NO"
"710572","ZARAGOZA","MEDIO","ADG201","ADG","SI","TRABAJA","NO","OTRO","NO"
"710745","ZARAGOZA","MEDIO","IMP203","IMP","SI","TRABAJA","NO","OTRO","NO"
"710753","ZARAGOZA","MEDIO","ADG201","ADG","SI","TRABAJA","SI","OTRO","SI"
"710760","ZARAGOZA","MEDIO","SAN201","SAN","SI","TRABAJA","SI","OTRO","NO"
"711149","ZARAGOZA","MEDIO","ADG201","ADG","NO","ESTUDIA","NSNC","NSNC","NSNC"
"711240","ZARAGOZA","MEDIO","SAN201","SAN","SI","TRABAJA","NO","OTRO","NO"
"711276","ZARAGOZA","SUPERIOR","ADG301","ADG","SI","TRABAJA","NO","OTRO","NO"
"711317","HUESCA","BASICA","FPB103","FPB","SI","ESTUDIA","NSNC","NSNC","NSNC"
"711415","ZARAGOZA","MEDIO","IMP203","IMP","NO","EN DESEMPLEO","NSNC","NSNC","NSNC"
"711462","HUESCA","MEDIO","FME203","FME","SI","TRABAJA","SI","OTRO","NO"
"711625","ZARAGOZA","MEDIO","ADG201","ADG","SI","TRABAJA","NO","OTRO","NO"
"711696","ZARAGOZA","BASICA","FPB101","FPB","SI","TRABAJA","NO","FIJO","NO"
"711720","ZARAGOZA","MEDIO","SAN201","SAN","SI","TRABAJA","NO","OTRO","NO"
"711824","ZARAGOZA","BASICA","FPB104","FPB","SI","EN DESEMPLEO","NSNC","NSNC","NSNC"
"711834","ZARAGOZA","MEDIO","ADG201","ADG","SI","ESTUDIA","NSNC","NSNC","NSNC"
"711900","ZARAGOZA","MEDIO","IMP203","IMP","SI","TRABAJA","SI","FIJO","SI"
"711990","ZARAGOZA","MEDIO","SAN201","SAN","SI","ESTUDIA","NSNC","NSNC","NSNC"
"712063","ZARAGOZA","MEDIO","SAN201","SAN","SI","TRABAJA","SI","OTRO","NO"
"712088","ZARAGOZA","MEDIO","IMP203","IMP","SI","TRABAJA","SI","FIJO","SI"
"712165","ZARAGOZA","MEDIO","SAN201","SAN","SI","TRABAJA","SI","OTRO","NO"
"712271","ZARAGOZA","MEDIO","SAN201","SAN","SI","TRABAJA","SI","OTRO","NO"
"712355","ZARAGOZA","MEDIO","IMP203","IMP","SI","EN DESEMPLEO","NSNC","NSNC","NSNC"
"712449","ZARAGOZA","MEDIO","SAN201","SAN","SI","TRABAJA","SI","OTRO","NO"
"712610","HUESCA","BASICA","FPB106","FPB","SI","EN DESEMPLEO","NSNC","NSNC","NSNC"
"712683","ZARAGOZA","MEDIO","ADG201","ADG","SI","TRABAJA","SI","OTRO","SI"
"712689","ZARAGOZA","SUPERIOR","ADG301","ADG","SI","ESTUDIA","NSNC","NSNC","NSNC"
"712794","ZARAGOZA","MEDIO","SAN201","SAN","SI","TRABAJA","NO","OTRO","NO"
"712796","ZARAGOZA","SUPERIOR","ADG301","ADG","SI","EN DESEMPLEO","NSNC","NSNC","NSNC"
"712803","ZARAGOZA","MEDIO","ADG201","ADG","SI","TRABAJA","NO","OTRO","NO"
"712848","ZARAGOZA","MEDIO","COM201","COM","SI","TRABAJA","NO","OTRO","NO"
"712984","ZARAGOZA","MEDIO","SAN201","SAN","SI","TRABAJA","SI","OTRO","NO"
"713022","ZARAGOZA","MEDIO","IFC201","IFC","SI","EN DESEMPLEO","NSNC","NSNC","NSNC"
"713043","ZARAGOZA","MEDIO","ADG201","ADG","SI","EN DESEMPLEO","NSNC","NSNC","NSNC"
"714021","ZARAGOZA","MEDIO","ADG201","ADG","SI","ESTUDIA","NSNC","NSNC","NSNC"
"714041","ZARAGOZA","BASICA","FPB109","FPB","SI","ESTUDIA","NSNC","NSNC","NSNC"
"714101","ZARAGOZA","MEDIO","ADG201","ADG","SI","TRABAJA","NO","OTRO","NO"
"714121","ZARAGOZA","MEDIO","ADG201","ADG","SI","ESTUDIA","NSNC","NSNC","NSNC"
"714141","ZARAGOZA","MEDIO","ADG201","ADG","SI","TRABAJA","NO","OTRO","NO"
"714221","HUESCA","MEDIO","SAN201","SAN","SI","TRABAJA","SI","OTRO","SI"
"714221","HUESCA","MEDIO","SAN201","SAN","SI","TRABAJA","SI","OTRO","SI"
"714241","HUESCA","MEDIO","SAN201","SAN","SI","TRABAJA","SI","OTRO","NO"
"714242","HUESCA","MEDIO","SAN201","SAN","SI","EN DESEMPLEO","NSNC","NSNC","NSNC"
"714243","ZARAGOZA","MEDIO","SAN201","SAN","SI","EN DESEMPLEO","NSNC","NSNC","NSNC"
"714282","ZARAGOZA","MEDIO","SAN201","SAN","SI","TRABAJA","SI","FIJO","SI"
"714283","ZARAGOZA","MEDIO","SAN201","SAN","SI","TRABAJA","NO","FIJO","NO"
"714284","HUESCA","MEDIO","SAN201","SAN","SI","TRABAJA","SI","OTRO","NO"
"714287","HUESCA","MEDIO","SAN201","SAN","SI","TRABAJA","SI","OTRO","NO"
"714301","TERUEL","MEDIO","SAN201","SAN","SI","TRABAJA","SI","FIJO","NO"
"714381","ZARAGOZA","SUPERIOR","SAN306","SAN","SI","TRABAJA","NO","NSNC","NSNC"
"714443","ZARAGOZA","SUPERIOR","MVA302","MVA","SI","ESTUDIA","NSNC","NSNC","NSNC"
"714481","ZARAGOZA","SUPERIOR","IMS302","IMS","SI","TRABAJA","NO","FIJO","NO"
"714501","TERUEL","MEDIO","SAN201","SAN","SI","TRABAJA","SI","FIJO","NO"
"714521","TERUEL","MEDIO","SAN201","SAN","SI","EN DESEMPLEO","NSNC","NSNC","NSNC"
"714541","ZARAGOZA","SUPERIOR","ADG301","ADG","SI","TRABAJA","NO","OTRO","NO"
"714801","ZARAGOZA","MEDIO","SAN201","SAN","SI","ESTUDIA","NSNC","NSNC","NSNC"
"714821","ZARAGOZA","MEDIO","SAN201","SAN","SI","TRABAJA","SI","OTRO","NO"
"714841","ZARAGOZA","MEDIO","ADG201","ADG","SI","ESTUDIA","NSNC","NSNC","NSNC"
"714881","ZARAGOZA","MEDIO","ADG201","ADG","SI","TRABAJA","NO","OTRO","NO"
"714921","ZARAGOZA","MEDIO","ADG201","ADG","SI","TRABAJA","NO","OTRO","NO"
"714941","ZARAGOZA","SUPERIOR","IMS303","IMS","SI","EN DESEMPLEO","NSNC","NSNC","NSNC"
"714941","ZARAGOZA","SUPERIOR","IMS303","IMS","SI","EN DESEMPLEO","NSNC","NSNC","NSNC"
"714943","ZARAGOZA","SUPERIOR","IMS302","IMS","SI","EN DESEMPLEO","NSNC","NSNC","NSNC"
"714943","ZARAGOZA","SUPERIOR","IMS302","IMS","SI","EN DESEMPLEO","NSNC","NSNC","NSNC"
"714981","ZARAGOZA","SUPERIOR","IMS304","IMS","SI","TRABAJA","SI","OTRO","SI"
"715021","ZARAGOZA","SUPERIOR","IMS303","IMS","SI","TRABAJA","SI","OTRO","SI"
"715161","TERUEL","BASICA","FPB102","FPB","SI","ESTUDIA","NSNC","NSNC","NSNC"
"715221","TERUEL","MEDIO","SAN201","SAN","SI","ESTUDIA","NSNC","NSNC","NSNC"
"715222","TERUEL","MEDIO","SAN201","SAN","SI","TRABAJA","SI","OTRO","NO"
"715223","TERUEL","MEDIO","SAN201","SAN","SI","TRABAJA","SI","FIJO","NO"
"715241","TERUEL","MEDIO","SAN201","SAN","SI","EN DESEMPLEO","NSNC","NSNC","NSNC"
"715243","TERUEL","MEDIO","SAN201","SAN","SI","TRABAJA","SI","OTRO","SI"
"715245","TERUEL","MEDIO","SAN201","SAN","SI","TRABAJA","SI","OTRO","SI"
"715341","ZARAGOZA","SUPERIOR","QUI301","QUI","SI","TRABAJA","SI","OTRO","SI"
"715342","ZARAGOZA","SUPERIOR","QUI301","QUI","SI","TRABAJA","SI","OTRO","SI"
"715343","ZARAGOZA","SUPERIOR","QUI301","QUI","SI","TRABAJA","NO","FIJO","NO"
"715344","ZARAGOZA","SUPERIOR","QUI301","QUI","SI","TRABAJA","SI","OTRO","NO"
"715345","ZARAGOZA","SUPERIOR","QUI301","QUI","SI","TRABAJA","NO","OTRO","NO"
"715346","ZARAGOZA","SUPERIOR","QUI301","QUI","SI","TRABAJA","SI","FIJO","NO"
"715349","ZARAGOZA","SUPERIOR","QUI301","QUI","SI","TRABAJA","SI","FIJO","NO"
"715401","ZARAGOZA","SUPERIOR","IMS301","IMS","SI","TRABAJA","NO","OTRO","NO"
"715441","TERUEL","SUPERIOR","IFC302","IFC","SI","TRABAJA","SI","OTRO","NO"
"715522","TERUEL","MEDIO","SAN201","SAN","SI","EN DESEMPLEO","NSNC","NSNC","NSNC"
"715524","TERUEL","MEDIO","SAN201","SAN","SI","ESTUDIA","NSNC","NSNC","NSNC"
"715525","TERUEL","MEDIO","SAN201","SAN","SI","ESTUDIA","NSNC","NSNC","NSNC"
"715581","TERUEL","MEDIO","SAN201","SAN","SI","TRABAJA","SI","OTRO","SI"
"715601","TERUEL","MEDIO","SAN201","SAN","SI","TRABAJA","SI","OTRO","SI"
"715602","TERUEL","MEDIO","SAN201","SAN","SI","ESTUDIA","NSNC","NSNC","NSNC"
"715621","TERUEL","MEDIO","SAN201","SAN","SI","ESTUDIA","NSNC","NSNC","NSNC"
"715641","TERUEL","MEDIO","SAN201","SAN","SI","TRABAJA","SI","OTRO","NO"
"715645","TERUEL","MEDIO","SAN201","SAN","SI","TRABAJA","SI","OTRO","SI"
"715661","TERUEL","MEDIO","SAN201","SAN","SI","EN DESEMPLEO","NSNC","NSNC","NSNC"
"715681","TERUEL","MEDIO","SAN201","SAN","SI","TRABAJA","SI","OTRO","SI"
"715701","ZARAGOZA","SUPERIOR","ADG301","ADG","SI","TRABAJA","NO","OTRO","NO"
"715741","ZARAGOZA","MEDIO","ADG201","ADG","SI","TRABAJA","NO","OTRO","NO"
"715801","TERUEL","MEDIO","ADG201","ADG","SI","ESTUDIA","NSNC","NSNC","NSNC"
"715821","TERUEL","MEDIO","SSC201","SSC","SI","TRABAJA","SI","OTRO","NO"
"715843","TERUEL","MEDIO","SAN203","SAN","SI","TRABAJA","NSNC","NSNC","NSNC"
"715844","TERUEL","MEDIO","SAN203","SAN","SI","TRABAJA","NSNC","NSNC","NSNC"
"715845","TERUEL","MEDIO","SAN203","SAN","SI","TRABAJA","NO","FIJO","NO"
"715941","ZARAGOZA","MEDIO","AFD201","AFD","SI","ESTUDIA","NSNC","NSNC","NSNC"
"716181","ZARAGOZA","SUPERIOR","IMS301","IMS","SI","TRABAJA","NO","OTRO","NO"
"716221","TERUEL","BASICA","FPB105","FPB","SI","EN DESEMPLEO","NSNC","NSNC","NSNC"
"716301","ZARAGOZA","SUPERIOR","HOT301","HOT","SI","ESTUDIA","NSNC","NSNC","NSNC"
"716381","ZARAGOZA","SUPERIOR","SAN306","SAN","SI","TRABAJA","NO","NSNC","NSNC"
"716421","ZARAGOZA","MEDIO","IFC201","IFC","SI","TRABAJA","SI","OTRO","SI"
"716441","HUESCA","MEDIO","ADG201","ADG","SI","TRABAJA","SI","OTRO","NO"
"716461","HUESCA","MEDIO","ADG201","ADG","SI","ESTUDIA","NSNC","NSNC","NSNC"
"716502","HUESCA","MEDIO","SAN201","SAN","SI","ESTUDIA","NSNC","NSNC","NSNC"
"716521","ZARAGOZA","SUPERIOR","QUI301","QUI","SI","TRABAJA","SI","OTRO","NO"
"716601","ZARAGOZA","SUPERIOR","HOT301","HOT","SI","TRABAJA","NO","NSNC","NSNC"
"716741","HUESCA","SUPERIOR","ADG301","ADG","SI","TRABAJA","SI","OTRO","SI"
"716963","ZARAGOZA","SUPERIOR","IMS303","IMS","SI","EN DESEMPLEO","NSNC","NSNC","NSNC"
"717021","ZARAGOZA","SUPERIOR","SSC303","SSC","NO","TRABAJA","NO","OTRO","NSNC"
"717041","ZARAGOZA","SUPERIOR","ADG301","ADG","SI","ESTUDIA","NSNC","NSNC","NSNC"
"717061","ZARAGOZA","SUPERIOR","ADG301","ADG","SI","TRABAJA","SI","OTRO","NO"
"717081","ZARAGOZA","SUPERIOR","ADG301","ADG","SI","TRABAJA","SI","OTRO","NO"
"717261","HUESCA","MEDIO","ADG201","ADG","SI","ESTUDIA","NSNC","NSNC","NSNC"
"717841","ZARAGOZA","SUPERIOR","ADG301","ADG","SI","TRABAJA","NO","OTRO","NO"
"717881","ZARAGOZA","SUPERIOR","IFC303","IFC","SI","TRABAJA","SI","OTRO","SI"
"718041","HUESCA","MEDIO","ADG201","ADG","SI","ESTUDIA","NSNC","NSNC","NSNC"
"718061","HUESCA","MEDIO","ADG201","ADG","SI","EN DESEMPLEO","NSNC","NSNC","NSNC"
"718201","HUESCA","MEDIO","ADG201","ADG","SI","TRABAJA","SI","OTRO","NO"
"718581","ZARAGOZA","MEDIO","ELE202","ELE","SI","TRABAJA","SI","OTRO","SI"
"718701","HUESCA","SUPERIOR","IMS304","IMS","SI","TRABAJA","SI","FIJO","SI"
"718701","HUESCA","SUPERIOR","IMS304","IMS","SI","TRABAJA","SI","FIJO","SI"
"718721","HUESCA","SUPERIOR","IMS304","IMS","SI","TRABAJA","SI","FIJO","NO"
"718961","TERUEL","MEDIO","SAN203","SAN","SI","TRABAJA","SI","OTRO","SI"
"719081","ZARAGOZA","SUPERIOR","SAN304","SAN","SI","ESTUDIA","NSNC","NSNC","NSNC"
"720301","ZARAGOZA","MEDIO","ADG201","ADG","SI","ESTUDIA","NSNC","NSNC","NSNC"
